placeID,userID,rating,alcohol,drink_level
135058,U1122,2,No_Alcohol_Served,abstemious
132834,U1122,2,No_Alcohol_Served,abstemious
132754,U1122,2,No_Alcohol_Served,abstemious
135079,U1122,2,No_Alcohol_Served,abstemious
135038,U1122,2,No_Alcohol_Served,abstemious
135085,U1122,2,No_Alcohol_Served,abstemious
135030,U1122,2,No_Alcohol_Served,abstemious
135064,U1122,1,No_Alcohol_Served,abstemious
135053,U1122,2,No_Alcohol_Served,abstemious
132921,U1138,2,Wine-Beer,social drinker
132922,U1138,2,No_Alcohol_Served,social drinker
132925,U1138,1,Wine-Beer,social drinker
132921,U1013,2,Wine-Beer,abstemious
135085,U1098,1,No_Alcohol_Served,social drinker
132825,U1098,1,No_Alcohol_Served,social drinker
135079,U1098,2,No_Alcohol_Served,social drinker
135032,U1098,2,Wine-Beer,social drinker
135038,U1098,1,No_Alcohol_Served,social drinker
132861,U1098,2,No_Alcohol_Served,social drinker
135046,U1098,1,No_Alcohol_Served,social drinker
132862,U1098,1,Wine-Beer,social drinker
132921,U1098,1,Wine-Beer,social drinker
132884,U1034,0,No_Alcohol_Served,casual drinker
135055,U1034,0,No_Alcohol_Served,casual drinker
135035,U1034,1,No_Alcohol_Served,casual drinker
135065,U1033,1,Wine-Beer,social drinker
135028,U1033,2,Wine-Beer,social drinker
135085,U1033,2,No_Alcohol_Served,social drinker
135046,U1033,2,No_Alcohol_Served,social drinker
135045,U1033,2,Wine-Beer,social drinker
132951,U1033,2,No_Alcohol_Served,social drinker
132572,U1033,1,No_Alcohol_Served,social drinker
132921,U1033,2,Wine-Beer,social drinker
135075,U1033,2,No_Alcohol_Served,social drinker
135038,U1033,1,No_Alcohol_Served,social drinker
135030,U1033,2,No_Alcohol_Served,social drinker
135058,U1089,1,No_Alcohol_Served,casual drinker
135064,U1089,1,No_Alcohol_Served,casual drinker
135028,U1089,1,Wine-Beer,casual drinker
132951,U1089,1,No_Alcohol_Served,casual drinker
135064,U1003,0,No_Alcohol_Served,social drinker
132921,U1089,1,Wine-Beer,casual drinker
132825,U1003,2,No_Alcohol_Served,social drinker
132754,U1089,1,No_Alcohol_Served,casual drinker
135075,U1003,2,No_Alcohol_Served,social drinker
135026,U1089,1,Full_Bar,casual drinker
132862,U1003,1,Wine-Beer,social drinker
132872,U1089,1,No_Alcohol_Served,casual drinker
135085,U1089,1,No_Alcohol_Served,casual drinker
135041,U1003,0,Wine-Beer,social drinker
135072,U1089,1,No_Alcohol_Served,casual drinker
132834,U1089,1,No_Alcohol_Served,casual drinker
132937,U1003,2,Full_Bar,social drinker
132875,U1089,1,Wine-Beer,casual drinker
135038,U1089,0,No_Alcohol_Served,casual drinker
132922,U1003,2,No_Alcohol_Served,social drinker
132825,U1091,0,No_Alcohol_Served,casual drinker
135075,U1091,2,No_Alcohol_Served,casual drinker
135079,U1089,0,No_Alcohol_Served,casual drinker
132723,U1003,2,Full_Bar,social drinker
132861,U1091,1,No_Alcohol_Served,casual drinker
132755,U1003,2,No_Alcohol_Served,social drinker
132875,U1091,1,Wine-Beer,casual drinker
135080,U1003,2,No_Alcohol_Served,social drinker
135086,U1091,1,No_Alcohol_Served,casual drinker
135079,U1003,2,No_Alcohol_Served,social drinker
135066,U1027,0,Wine-Beer,social drinker
135080,U1091,0,No_Alcohol_Served,casual drinker
132921,U1027,1,Wine-Beer,social drinker
132572,U1091,2,No_Alcohol_Served,casual drinker
135052,U1027,1,Full_Bar,social drinker
132884,U1091,2,No_Alcohol_Served,casual drinker
135035,U1091,1,No_Alcohol_Served,casual drinker
132937,U1027,1,Full_Bar,social drinker
132951,U1027,1,No_Alcohol_Served,social drinker
132925,U1027,1,Wine-Beer,social drinker
132872,U1027,1,No_Alcohol_Served,social drinker
132875,U1027,1,Wine-Beer,social drinker
135085,U1027,1,No_Alcohol_Served,social drinker
135042,U1027,1,No_Alcohol_Served,social drinker
135062,U1027,1,No_Alcohol_Served,social drinker
135047,U1029,1,Wine-Beer,casual drinker
135059,U1029,2,Wine-Beer,casual drinker
132937,U1029,1,Full_Bar,casual drinker
135085,U1029,1,No_Alcohol_Served,casual drinker
132834,U1029,0,No_Alcohol_Served,casual drinker
132754,U1029,0,No_Alcohol_Served,casual drinker
132825,U1029,1,No_Alcohol_Served,casual drinker
132921,U1029,1,Wine-Beer,casual drinker
132862,U1029,1,Wine-Beer,casual drinker
132922,U1029,1,No_Alcohol_Served,casual drinker
135063,U1086,1,No_Alcohol_Served,social drinker
132921,U1086,1,Wine-Beer,social drinker
135085,U1086,2,No_Alcohol_Served,social drinker
132922,U1086,2,No_Alcohol_Served,social drinker
132937,U1086,2,Full_Bar,social drinker
135045,U1086,2,Wine-Beer,social drinker
135041,U1086,2,Wine-Beer,social drinker
135060,U1086,1,No_Alcohol_Served,social drinker
132951,U1086,1,No_Alcohol_Served,social drinker
132921,U1019,0,Wine-Beer,casual drinker
132834,U1019,0,No_Alcohol_Served,casual drinker
132951,U1137,2,No_Alcohol_Served,social drinker
135062,U1019,0,No_Alcohol_Served,casual drinker
135086,U1019,0,No_Alcohol_Served,casual drinker
135085,U1137,2,No_Alcohol_Served,social drinker
132834,U1137,2,No_Alcohol_Served,social drinker
132572,U1090,1,No_Alcohol_Served,social drinker
132862,U1137,2,Wine-Beer,social drinker
135058,U1137,0,No_Alcohol_Served,social drinker
135059,U1137,2,Wine-Beer,social drinker
135062,U1137,2,No_Alcohol_Served,social drinker
132825,U1137,2,No_Alcohol_Served,social drinker
132723,U1137,2,Full_Bar,social drinker
132755,U1137,2,No_Alcohol_Served,social drinker
135042,U1137,2,No_Alcohol_Served,social drinker
132884,U1137,2,No_Alcohol_Served,social drinker
135049,U1137,2,No_Alcohol_Served,social drinker
135075,U1137,2,No_Alcohol_Served,social drinker
132825,U1114,0,No_Alcohol_Served,abstemious
135065,U1114,0,Wine-Beer,abstemious
135058,U1114,0,No_Alcohol_Served,abstemious
132723,U1114,0,Full_Bar,abstemious
132951,U1114,0,No_Alcohol_Served,abstemious
132872,U1114,1,No_Alcohol_Served,abstemious
132834,U1114,0,No_Alcohol_Served,abstemious
135072,U1114,0,No_Alcohol_Served,abstemious
132754,U1114,0,No_Alcohol_Served,abstemious
132755,U1114,1,No_Alcohol_Served,abstemious
132825,U1061,1,No_Alcohol_Served,social drinker
135048,U1061,2,Wine-Beer,social drinker
132921,U1061,1,Wine-Beer,social drinker
135026,U1061,2,Full_Bar,social drinker
132723,U1061,2,Full_Bar,social drinker
135075,U1061,2,No_Alcohol_Served,social drinker
135034,U1061,2,No_Alcohol_Served,social drinker
135041,U1061,2,Wine-Beer,social drinker
132572,U1013,1,No_Alcohol_Served,abstemious
135075,U1013,2,No_Alcohol_Served,abstemious
135046,U1061,1,No_Alcohol_Served,social drinker
132572,U1061,1,No_Alcohol_Served,social drinker
135058,U1061,1,No_Alcohol_Served,social drinker
135044,U1046,1,No_Alcohol_Served,social drinker
135065,U1046,2,Wine-Beer,social drinker
132921,U1046,2,Wine-Beer,social drinker
135085,U1046,1,No_Alcohol_Served,social drinker
132572,U1046,1,No_Alcohol_Served,social drinker
135058,U1046,2,No_Alcohol_Served,social drinker
132951,U1046,1,No_Alcohol_Served,social drinker
132861,U1046,1,No_Alcohol_Served,social drinker
135001,U1041,1,Wine-Beer,abstemious
134983,U1041,2,Full_Bar,abstemious
135021,U1041,2,No_Alcohol_Served,abstemious
134992,U1041,2,Wine-Beer,abstemious
132768,U1041,2,No_Alcohol_Served,abstemious
135109,U1041,1,Wine-Beer,abstemious
132954,U1004,2,No_Alcohol_Served,abstemious
132955,U1004,2,Wine-Beer,abstemious
132958,U1004,2,No_Alcohol_Served,abstemious
132754,U1003,2,No_Alcohol_Served,social drinker
135064,U1059,1,No_Alcohol_Served,abstemious
135075,U1059,2,No_Alcohol_Served,abstemious
135028,U1059,1,Wine-Beer,abstemious
132834,U1061,1,No_Alcohol_Served,social drinker
135086,U1061,1,No_Alcohol_Served,social drinker
132754,U1061,2,No_Alcohol_Served,social drinker
135080,U1061,2,No_Alcohol_Served,social drinker
135062,U1090,2,No_Alcohol_Served,social drinker
135052,U1090,2,Full_Bar,social drinker
135047,U1112,0,Wine-Beer,casual drinker
135026,U1112,1,Full_Bar,casual drinker
135064,U1112,0,No_Alcohol_Served,casual drinker
132862,U1090,2,Wine-Beer,social drinker
135070,U1057,1,No_Alcohol_Served,casual drinker
132954,U1112,0,No_Alcohol_Served,casual drinker
135043,U1057,1,No_Alcohol_Served,casual drinker
135079,U1112,1,No_Alcohol_Served,casual drinker
135062,U1112,0,No_Alcohol_Served,casual drinker
135051,U1090,1,No_Alcohol_Served,social drinker
132954,U1090,2,No_Alcohol_Served,social drinker
135048,U1112,0,Wine-Beer,casual drinker
132954,U1057,1,No_Alcohol_Served,casual drinker
135086,U1112,0,No_Alcohol_Served,casual drinker
132955,U1061,2,Wine-Beer,social drinker
132921,U1112,1,Wine-Beer,casual drinker
132958,U1061,2,No_Alcohol_Served,social drinker
135046,U1112,0,No_Alcohol_Served,casual drinker
135085,U1090,2,No_Alcohol_Served,social drinker
132572,U1112,0,No_Alcohol_Served,casual drinker
132922,U1090,2,No_Alcohol_Served,social drinker
132866,U1025,2,No_Alcohol_Served,social drinker
135080,U1057,1,No_Alcohol_Served,casual drinker
132834,U1112,1,No_Alcohol_Served,casual drinker
132825,U1057,1,No_Alcohol_Served,casual drinker
132862,U1112,1,Wine-Beer,casual drinker
132954,U1061,2,No_Alcohol_Served,social drinker
132877,U1025,1,No_Alcohol_Served,social drinker
135064,U1057,1,No_Alcohol_Served,casual drinker
135046,U1057,1,No_Alcohol_Served,casual drinker
135025,U1090,2,No_Alcohol_Served,social drinker
132925,U1090,2,Wine-Beer,social drinker
132862,U1057,1,Wine-Beer,casual drinker
135075,U1057,0,No_Alcohol_Served,casual drinker
132847,U1025,2,No_Alcohol_Served,social drinker
135030,U1057,1,No_Alcohol_Served,casual drinker
135071,U1025,2,Full_Bar,social drinker
132834,U1057,1,No_Alcohol_Served,casual drinker
132958,U1025,1,No_Alcohol_Served,social drinker
132825,U1025,0,No_Alcohol_Served,social drinker
135028,U1025,2,Wine-Beer,social drinker
135047,U1025,1,Wine-Beer,social drinker
132846,U1025,2,No_Alcohol_Served,social drinker
135064,U1025,2,No_Alcohol_Served,social drinker
132830,U1025,2,No_Alcohol_Served,social drinker
135079,U1097,2,No_Alcohol_Served,abstemious
135058,U1097,2,No_Alcohol_Served,abstemious
132954,U1097,1,No_Alcohol_Served,abstemious
132958,U1097,2,No_Alcohol_Served,abstemious
135026,U1097,1,Full_Bar,abstemious
132955,U1059,2,Wine-Beer,abstemious
135044,U1059,2,No_Alcohol_Served,abstemious
132862,U1059,0,Wine-Beer,abstemious
135085,U1059,2,No_Alcohol_Served,abstemious
135030,U1059,2,No_Alcohol_Served,abstemious
135053,U1128,0,No_Alcohol_Served,casual drinker
132825,U1059,2,No_Alcohol_Served,abstemious
132754,U1059,2,No_Alcohol_Served,abstemious
135058,U1128,0,No_Alcohol_Served,casual drinker
132875,U1128,0,Wine-Beer,casual drinker
135079,U1128,0,No_Alcohol_Served,casual drinker
132925,U1128,0,Wine-Beer,casual drinker
135064,U1128,0,No_Alcohol_Served,casual drinker
132921,U1128,0,Wine-Beer,casual drinker
135060,U1128,0,No_Alcohol_Served,casual drinker
132954,U1128,0,No_Alcohol_Served,casual drinker
132951,U1128,0,No_Alcohol_Served,casual drinker
132921,U1097,2,Wine-Beer,abstemious
132955,U1097,2,Wine-Beer,abstemious
132884,U1097,1,No_Alcohol_Served,abstemious
135049,U1097,2,No_Alcohol_Served,abstemious
135034,U1097,2,No_Alcohol_Served,abstemious
132954,U1006,1,No_Alcohol_Served,social drinker
135079,U1006,1,No_Alcohol_Served,social drinker
132875,U1006,2,Wine-Beer,social drinker
135026,U1006,2,Full_Bar,social drinker
132922,U1006,2,No_Alcohol_Served,social drinker
132572,U1006,1,No_Alcohol_Served,social drinker
135075,U1006,1,No_Alcohol_Served,social drinker
132825,U1006,1,No_Alcohol_Served,social drinker
135048,U1006,1,Wine-Beer,social drinker
135030,U1006,1,No_Alcohol_Served,social drinker
132884,U1006,2,No_Alcohol_Served,social drinker
135054,U1131,2,No_Alcohol_Served,social drinker
132869,U1131,1,No_Alcohol_Served,social drinker
132866,U1131,2,No_Alcohol_Served,social drinker
135082,U1131,0,No_Alcohol_Served,social drinker
132851,U1131,2,No_Alcohol_Served,social drinker
132870,U1131,0,No_Alcohol_Served,social drinker
135062,U1073,0,No_Alcohol_Served,abstemious
132572,U1073,0,No_Alcohol_Served,abstemious
135064,U1073,0,No_Alcohol_Served,abstemious
135080,U1073,0,No_Alcohol_Served,abstemious
132951,U1073,0,No_Alcohol_Served,abstemious
132954,U1073,0,No_Alcohol_Served,abstemious
135052,U1073,0,Full_Bar,abstemious
132834,U1073,0,No_Alcohol_Served,abstemious
135060,U1073,0,No_Alcohol_Served,abstemious
135065,U1073,0,Wine-Beer,abstemious
132862,U1073,0,Wine-Beer,abstemious
132921,U1049,0,Wine-Beer,casual drinker
135042,U1049,0,No_Alcohol_Served,casual drinker
135032,U1049,0,Wine-Beer,casual drinker
135051,U1049,0,No_Alcohol_Served,casual drinker
135085,U1049,0,No_Alcohol_Served,casual drinker
132862,U1049,0,Wine-Beer,casual drinker
135052,U1049,0,Full_Bar,casual drinker
135076,U1058,2,Wine-Beer,abstemious
135043,U1058,1,No_Alcohol_Served,abstemious
135058,U1058,2,No_Alcohol_Served,abstemious
135053,U1058,2,No_Alcohol_Served,abstemious
132885,U1058,1,No_Alcohol_Served,abstemious
135050,U1058,1,Wine-Beer,abstemious
132872,U1058,2,No_Alcohol_Served,abstemious
135066,U1058,1,Wine-Beer,abstemious
132921,U1002,2,Wine-Beer,abstemious
135062,U1002,1,No_Alcohol_Served,abstemious
135106,U1002,1,Wine-Beer,abstemious
132825,U1002,2,No_Alcohol_Served,abstemious
135052,U1002,1,Full_Bar,abstemious
132862,U1002,2,Wine-Beer,abstemious
132875,U1096,2,Wine-Beer,abstemious
135059,U1002,1,Wine-Beer,abstemious
135041,U1002,2,Wine-Beer,abstemious
132925,U1002,1,Wine-Beer,abstemious
135085,U1002,1,No_Alcohol_Served,abstemious
135025,U1096,2,No_Alcohol_Served,abstemious
135072,U1096,1,No_Alcohol_Served,abstemious
135064,U1096,1,No_Alcohol_Served,abstemious
135086,U1096,1,No_Alcohol_Served,abstemious
135055,U1096,2,No_Alcohol_Served,abstemious
135074,U1136,1,Wine-Beer,social drinker
135026,U1096,2,Full_Bar,abstemious
132862,U1136,2,Wine-Beer,social drinker
132955,U1096,2,Wine-Beer,abstemious
132921,U1136,2,Wine-Beer,social drinker
135072,U1136,1,No_Alcohol_Served,social drinker
132723,U1096,1,Full_Bar,abstemious
135055,U1136,2,No_Alcohol_Served,social drinker
135064,U1136,1,No_Alcohol_Served,social drinker
132958,U1096,1,No_Alcohol_Served,abstemious
135075,U1096,1,No_Alcohol_Served,abstemious
132958,U1136,2,No_Alcohol_Served,social drinker
135048,U1136,1,Wine-Beer,social drinker
135046,U1136,2,No_Alcohol_Served,social drinker
135028,U1136,2,Wine-Beer,social drinker
135086,U1097,2,No_Alcohol_Served,abstemious
135053,U1097,2,No_Alcohol_Served,abstemious
132861,U1097,2,No_Alcohol_Served,abstemious
135062,U1058,2,No_Alcohol_Served,abstemious
135055,U1058,2,No_Alcohol_Served,abstemious
135053,U1010,1,No_Alcohol_Served,social drinker
135058,U1010,1,No_Alcohol_Served,social drinker
135079,U1010,0,No_Alcohol_Served,social drinker
135059,U1003,2,Wine-Beer,social drinker
135064,U1010,0,No_Alcohol_Served,social drinker
135047,U1010,1,Wine-Beer,social drinker
135065,U1010,1,Wine-Beer,social drinker
132854,U1102,2,Wine-Beer,social drinker
132858,U1102,2,No_Alcohol_Served,social drinker
135042,U1010,2,No_Alcohol_Served,social drinker
132870,U1102,2,No_Alcohol_Served,social drinker
135076,U1010,1,Wine-Beer,social drinker
132847,U1102,2,No_Alcohol_Served,social drinker
132951,U1013,2,No_Alcohol_Served,abstemious
135060,U1013,1,No_Alcohol_Served,abstemious
132732,U1028,1,No_Alcohol_Served,abstemious
132733,U1028,1,No_Alcohol_Served,abstemious
135104,U1028,0,Full_Bar,abstemious
132732,U1050,0,No_Alcohol_Served,social drinker
132609,U1050,0,No_Alcohol_Served,social drinker
132608,U1050,0,No_Alcohol_Served,social drinker
132560,U1050,0,No_Alcohol_Served,social drinker
132740,U1050,0,No_Alcohol_Served,social drinker
132594,U1050,0,No_Alcohol_Served,social drinker
132584,U1050,0,No_Alcohol_Served,social drinker
132740,U1028,1,No_Alcohol_Served,abstemious
132706,U1129,0,No_Alcohol_Served,casual drinker
132654,U1129,0,No_Alcohol_Served,casual drinker
132630,U1028,2,No_Alcohol_Served,abstemious
132663,U1028,0,No_Alcohol_Served,abstemious
132613,U1028,2,No_Alcohol_Served,abstemious
132667,U1087,2,No_Alcohol_Served,abstemious
135104,U1087,1,Full_Bar,abstemious
132660,U1087,1,No_Alcohol_Served,abstemious
132732,U1087,2,No_Alcohol_Served,abstemious
132740,U1087,1,No_Alcohol_Served,abstemious
132560,U1087,1,No_Alcohol_Served,abstemious
132594,U1087,1,No_Alcohol_Served,abstemious
132663,U1087,1,No_Alcohol_Served,abstemious
132626,U1065,1,No_Alcohol_Served,abstemious
132706,U1065,2,No_Alcohol_Served,abstemious
132561,U1129,1,No_Alcohol_Served,casual drinker
132665,U1065,1,No_Alcohol_Served,abstemious
132665,U1129,0,No_Alcohol_Served,casual drinker
132561,U1065,1,No_Alcohol_Served,abstemious
132626,U1039,2,No_Alcohol_Served,social drinker
132564,U1039,1,No_Alcohol_Served,social drinker
132654,U1065,1,No_Alcohol_Served,abstemious
132665,U1039,1,No_Alcohol_Served,social drinker
132654,U1130,0,No_Alcohol_Served,abstemious
132561,U1130,0,No_Alcohol_Served,abstemious
132626,U1130,0,No_Alcohol_Served,abstemious
132706,U1130,1,No_Alcohol_Served,abstemious
132608,U1043,1,No_Alcohol_Served,abstemious
132609,U1043,1,No_Alcohol_Served,abstemious
132717,U1011,2,No_Alcohol_Served,abstemious
132613,U1043,1,No_Alcohol_Served,abstemious
132564,U1011,1,No_Alcohol_Served,abstemious
132732,U1043,1,No_Alcohol_Served,abstemious
132630,U1043,1,No_Alcohol_Served,abstemious
132715,U1011,1,No_Alcohol_Served,abstemious
132733,U1068,1,No_Alcohol_Served,casual drinker
132594,U1068,1,No_Alcohol_Served,casual drinker
132660,U1068,0,No_Alcohol_Served,casual drinker
